DateTime,news
7/30/2019,"ArcWest Announces expands Oxide Peak Porphyry Copper-Gold Project in  Toodoggone District, BC"
7/30/2019,Fireweed Zinc Announces Exploration update in Canada
7/30/2019,Shares of Indian coffee chain tank 20% after founder goes missing
7/30/2019,Shares of Indian coffee chain tank 20% after founder goes missing
7/30/2019,Oil prices rise amid expectations that U.S. Fed will cut rates
7/30/2019,Jinfei Holding to Build Aluminium Project In Yunnan
7/30/2019,Glencore Starts Copper Concentrates Blending Facility in Taiwan
7/30/2019,Sumitomo Agrees to Buy Minto Copper - Report
7/30/2019,BP profits beat expectations as oil and gas production rises
,
7/30/2019,Gold slips as dollar climbs higher; Fed meet in focus
7/30/2019,China Nonferrous Gold : Board Changes
7/30/2019,Shares of Coffee Day Enterprises tank 20% after founder goes missing
7/30/2019,Chaarat Gold Hlgs Ld : Agreement with Polymetal
7/30/2019,Chaarat Gold Hlgs Ld : 2021 Convertible Bond Fundraise Update
7/30/2019,Pure Gold Mining Inc : Director/PDMR Shareholding
7/30/2019,UPDATE 1-Japan's Osaka Gas to buy Sabine Oil for $610 mln
7/30/2019,Peugeot boss points to perils of missing CO2 targets
7/30/2019,"PRECIOUS-Gold dips on stronger dollar, Fed meet in focus"
7/30/2019,Kairos makes gold nugget discovery in Pilbara
7/30/2019,Newcrest targets Tier 1 gold deposits with Encounter
7/30/2019,"Alaska Legislature approves oil wealth fund check of about $1,600; amount at odds with governor"
7/30/2019,Oil prices rise ahead of expected U.S. interest rate cut
7/29/2019,Australia's Gold Production To Hit New Record Highs This Year - Report
7/30/2019,Pure Gold Mining Inc : Drilling results
7/30/2019,Nostrum Oil & Gas : HY 2019 Operational Update
7/30/2019,Oil prices rise amid expectations that U.S. Fed will cut rates
,
7/30/2019,Pogo pushes Northern Star to record gold sales
7/30/2019,Silver Lake bolsters WA portfolio with EganStreet acquisition
7/30/2019,'Gold blossoms' in low-interest-rate economy: Canadian gold mine CEO
7/30/2019,Canadian gold mine CEO: 'Gold blossoms' in a low-interest rate economy
7/29/2019,"Regulator raps Delong chairman, advisers over buyout debacle"
7/29/2019,Oil States International Inc (OIS) Q2 2019 Earnings Call Transcript
7/29/2019,"Oil ends higher, lifted by hopes around U.S.-China trade talks, Fed rate cut"
7/29/2019,Gold Prices: 50-Year Price Analysis And Production-Demand Dynamics
7/29/2019,Ely Gold Announces Results of Annual General Meeting of Shareholders and Grants Stock Options
7/29/2019,"Beat the System: Watch out, America: China and Russia are stockpiling gold"
7/29/2019,Oil edges up on prospect of U.S. interest rate cut
7/29/2019,Gold settles slightly higher a day before Fed meeting kicks off
7/29/2019,"Gold, Silver Slightly Up As FOMC On Deck"
7/29/2019,Here's Why Momentum Investors Will Love Harmony Gold (HMY)
7/29/2019,Getchell Gold Corp. files Audited Financial Statements
7/29/2019,"Why Luckin Coffee, Tower Semiconductor, and ICICI Bank Jumped Today"
7/29/2019,Chesapeake Gold Announces $15 Million Private Placement Financing
7/29/2019,Ivanhoe Extends Strike Length Of Giant DRC Copper Project
,
7/29/2019,Japan Gold Reports High-Grade Rock Samples and Commences Geophysical Exploration Programs over the Kitano-o Gold Prospect
7/29/2019,UPDATE 1-U.S. ethanol industry nearing breaking point -Green Plains CEO
7/29/2019,"Galp says Brazil oil rounds getting expensive, will be cautious"
7/29/2019,From status symbol to sweet poison: A cultural history of sugar
7/29/2019,From status symbol to sweet poison: A cultural history of sugar
7/29/2019,3 now arrested in Brazil airport gold heist
7/29/2019,3 now arrested in Brazil airport gold heist
7/29/2019,Oil edges up on prospect of U.S. interest rate cut
7/29/2019,What Makes Eldorado Gold (EGO) a Strong Momentum Stock: Buy Now?
7/29/2019,"Iran's vice president urges China, friendly countries to buy oil"
7/29/2019,CORRECTED-RPT-U.S. ethanol industry nearing breaking point -Green Plains CEO
7/29/2019,Money Managers Pile Into Bullish Silver Positions
7/29/2019,Oil loses ground on pessimism over U.S.-China trade talks
7/29/2019,Gold Investors Could Be Disappointed With Fed 25-BP Cut - CME Chief Economist
7/29/2019,Cordoba Announces Positive Preliminary Economic Assessment for the San Matias Copper-Gold-Silver Project
7/29/2019,Carrizo Oil (CRZO) Expected to Beat Earnings Estimates: Can the Stock Move Higher?
7/29/2019,Oil gains on prospect of U.S. interest rate cut
,
7/29/2019,Solid Production to Aid Kirkland Lake Gold (KL) Q2 Earnings?
7/29/2019,Independent Oil &Gas : TR-1
7/29/2019,Metals Stocks: Gold ends marginally higher ahead of kickoff of Fed policy gathering
7/29/2019,"Rio Tinto Commences Drilling on Forum's Janice Lake Copper Project, Saskatchewan"
7/29/2019,Blackrock Gold Updates Exploration Progress at Silver Cloud Property in Nevada
7/29/2019,"Commander Sampling Returns High Gold and Silver from Sabin Property, Ontario"
7/29/2019,GDP Growth Is Slowing After The Tax Cut Sugar Rush
7/29/2019,Palm snaps winning streak on weaker crude oil prices
7/29/2019,Blue Star Gold Corp. Exercising Option for 100% of Ulu Gold Project in Nunavut and Announcing Private Placement with Insider Participation and Related Transactions
7/29/2019,RPT-U.S. ethanol industry nearing breaking point -Green Plains CEO
7/29/2019,Gold holds steady as investors eye Fed's interest rate strategy
7/29/2019,Lansdowne Oil & Gas : TR-1: Notification of Major Interest in Shares
7/29/2019,"Exclusive: Petronas, Japan's JXTG may buy stake in India's Bina oil refinery - source"
7/29/2019,Japan's Osaka Gas to buy Sabine Oil for $610 million
7/29/2019,"China Lateritic Nickel Ore Market to See 60,000 Tonne Glut in 2019"
7/29/2019,Lundin Raises 2019 Copper Production Outlook
7/29/2019,"Gold steady as markets eye Fed meet, U.S.-China trade talks in focus"
7/29/2019,Santacruz Silver Reports Second Quarter 2019 Production Results
7/29/2019,Louisa creates a stir in coffee industry
7/29/2019,"Ivanhoe Mines: Drilling Extends Strike Length of the Shallow, Thick Copper Discovery at the Kamoa North Bonanza Zone to at Least 550 Metres, With an Implied Strike Length of at Least 2.7 Kilometres"
7/29/2019,Gold Prices Pausing Ahead Of Big U.S. Data Week
7/29/2019,"Oil States International (OIS) Reports Q2 Loss, Misses Revenue Estimates"
7/29/2019,Japan's Osaka Gas to buy Sabine Oil for $610 mln
7/29/2019,Oil Trades Near $56 As Hormuz Tensions Simmer Amid Trade Talks
7/29/2019,Chaarat Gold Hlgs Ld : Kapan Resource and Operational Update
7/29/2019,Oil loses ground on pessimism over U.S.-China trade talks
7/29/2019,Oil India Limited : Annual Financial Results
7/29/2019,Vietnam Aluminium Profile Association Launched
7/29/2019,"Improved Demand, Fewer Supply Tighten Aluminium Scrap Market"
7/29/2019,"Battery Materials Cobalt, Nickel Face Supply Crunch By Mid 2020 -  WoodMac"
7/29/2019,Southern Copper Corporation Announced Q2 Result
7/29/2019,"Oil loses ground on jitters over economy, hint of Middle East tensions easing"
7/29/2019,'Grown up'; Goat's milk infant formula company soars as it triples sales
7/29/2019,Tullow Oil Announces Half Year results
7/29/2019,"Oil drops on economic growth concerns, 'constructive' Iran talks"
7/29/2019,New Power Plant in Jena Expected To Halve CO2 Emissions
7/29/2019,Power Metal : Katoro Gold Update
7/29/2019,Chalice Gold Completes Sale of Quebec Gold Projects
7/29/2019,Coal Scam Case - NBI files Raps vs 5 for Illegal Coal Trade
7/29/2019,"Gold steady as markets eye Fed meeting, U.S.-China trade talks in focus"
7/29/2019,Pure Gold Mining Inc : First Nation Agreement for Madsen Red Lake Mine
7/29/2019,Aluminium Bahrain : Half-year Report
7/29/2019,U.S. ethanol industry nearing breaking point -Green Plains CEO
7/29/2019,Futures Movers: Oil lifted as U.S. and China prepare to resume trade talks
7/29/2019,"Expect Gold, Silver To Wait For Fed"
7/29/2019,路易莎咖啡怎紅起來？眾人曝「2大關鍵」：真的超佛心 | Louisa creates a stir in coffee industry
,
7/29/2019,Zambia Snubs South Africa Court Order on Konkola Copper Mine
7/29/2019,KAZ Minerals Reports Rise in H1 Copper Production
7/29/2019,International Consortium Seeks Nickel & Cobalt
,
7/29/2019,Hexagon Composites ASA : Hexagon Mobile Pipeline enabling efficient delivery of  Renewable Natural Gas (RNG)
7/29/2019,Lansdowne Oil & Gas : Barryroe Funding Update
7/29/2019,BMC (UK) Limited : BMC Minerals KZK zinc-silver project advances
7/29/2019,Victoria Oil & Gas : Term Sheet signed with Aksa Energy
7/29/2019,Cora Gold Limited : Gold mineralisation confirmed at depth at Zone A
7/29/2019,Union Jack Oil PLC : Wressle Planning Update
7/29/2019,Pure Gold Mining Inc : First Nation Agreement for Madsen Red Lake Mine
7/29/2019,Europa Oil & Gas (Holdings : Wressle Oil Field Planning Appeal Update
7/29/2019,"Oil falls on worries over growth outlook, positive news on Iran"
7/29/2019,"Corrected: Oil falls after ""constructive"" talks on Iran's nuclear deal"
7/29/2019,Gold revival drives desire for precious metal ETFs
7/29/2019,Gold rises as markets brace for Fed meeting
7/29/2019,"Oil falls after ""constructive"" talks on Iran's nuclear deal"
7/29/2019,ASX200 closes 3 points under record
7/29/2019,3 Top Oil Stocks to Buy This Month
7/29/2019,Brazil police say one arrested in $29m gold robbery case
7/28/2019,Britain's seizure of Iranian oil tanker was illegal and will be detrimental for Britain: Iran president
7/28/2019,"Kakao, Naver in battle for financial services platform"
7/29/2019,Katoro Gold PLC : Update re Gold Projects
,
7/29/2019,Prospector discovers massive 2kg gold nugget near Ballarat
7/29/2019,Brazil says 1 suspect nabbed in  $30 million gold heist
7/29/2019,Patagonia oil spill prompts dispatch of Chile navy
7/28/2019,Patagonia oil spill prompts dispatch of Chile navy
7/28/2019,Brazil says 1 suspect nabbed in  $30 million gold heist
7/28/2019,Miner CAP says oil spill on remote Chilean island contained
7/28/2019,Relay silver medal is victory for cancer survivor Adrian
7/28/2019,Relay silver medal is victory for cancer survivor Adrian
7/27/2019,Hungary’s unexpected oil bonanza
7/27/2019,"Between gold, silver and bitcoin, here's the most popular safety play with traders"
7/27/2019,Dressel wins 100 fly for 5th gold at world swim meet
7/27/2019,Mexican government unveils winners for new oil refinery work
7/27/2019,Perceived failure of sugar tax is based on flawed analyses
7/26/2019,Mexico's Vista Oil & Gas raises $107 mln in share offering
7/26/2019,"Why Mohawk Industries, Cabot Oil & Gas, and Fortive Slumped Today"
7/26/2019,No sign of thieves who stole $30 million in gold in Brazil
7/26/2019,No sign of thieves who stole $30 million in gold in Brazil
7/26/2019,Two Scenarios For Gold Next Week As Fed Reveals Its Hand
7/26/2019,Canadian regulators recommend approving new Teck oil sands mine
7/26/2019,"Gold ends Friday higher, but snaps weekly string of gains"
,
7/26/2019,"Oil gains on U.S. economic data, Gulf crude tanker dispute"
7/26/2019,"Oil gains on U.S. economic data, Gulf crude tanker dispute"
7/26/2019,"UPDATE 8-Oil gains on U.S. economic data, Gulf crude tanker dispute"
7/26/2019,Waiting to Exhale: Gold Keeps Its Cool Ahead of Next Week's Fed
7/26/2019,This Biotech Stock Flew Higher On Likely CBD Oil Approval in Europe
7/26/2019,UPDATE 1-U.S. oil drillers cut rigs for fourth week in a row -Baker Hughes
7/26/2019,Europe's central banks ditch 20-year-old gold sales agreement
7/26/2019,U.S. oil drillers cut rigs for fourth week in a row -Baker Hughes
7/26/2019,"Oil up on U.S. economic data, Strait of Hormuz tanker dispute"
7/26/2019,"Oil up on U.S. economic data, Strait of Hormuz tanker dispute"
7/26/2019,The MarketWatch Q&A: Super Bowl MVP Nick Foles says this coffee — made with grass-fed butter — is one of the keys to his success
7/26/2019,Oil futures end slightly higher as U.S. rig count declines
7/26/2019,Newmont Goldcorp Q2 Report Hits Gold Mining ETFs: Buy the Dip
7/26/2019,India's Venezuelan June oil imports highest in seven quarters: trade
7/26/2019,Why Cabot Oil & Gas Stock Is Slumping Today
,
7/26/2019,"UPDATE 7-Oil up on U.S. economic data, Strait of Hormuz tanker dispute"
7/26/2019,Man robs Anchorage coffee shop after crawling through window
7/26/2019,Here’s Why Miners Beat Gold This Year
7/26/2019,Xtra-Gold Clarifies Technical Disclosures
7/26/2019,"Wall St., Main St.: Gold To Shine During FOMC Week"
7/26/2019,"Oil Stocks Q2 Earnings Roster for Jul 29: RIG, NOV & MDR"
7/26/2019,Gold gains as U.S. inflation offsets GDP data
7/26/2019,Futures Movers: Oil logs weekly gain with market fundamentals ‘at an inflection point’
7/26/2019,Spotlight: Milk bars in the age of the macchiato and smashed avo
7/26/2019,What Makes Royal Gold (RGLD) a Strong Momentum Stock: Buy Now?
7/26/2019,Oil steadies as Gulf tensions offset U.S. economic data
7/26/2019,Oil steadies as Gulf tensions offset U.S. economic data
7/26/2019,Royal Bank of Canada : Form 8.5 (EPT/NON-RI) Barrick Gold
7/26/2019,Gold deal expires as sales by European central bank dwindle
7/26/2019,Corrected: Gold consolidates ahead of U.S. data with focus on Fed
7/26/2019,Metals Stocks: Gold settles higher after first read of U.S. second-quarter GDP
7/26/2019,"Asia Gold: Consumers turn sellers after prices rally, silver shines"
7/26/2019,Gold Prices Drop On Slightly Better-Than-Expected GDP Data In Q2
7/26/2019,"Saudi Arabia has Been Exporting More Crude Oil to China, Less to The United States - EIA"
7/26/2019,Imperial Oil (IMO) Earnings Expected to Grow: What to Know Ahead of Next Week's Release
7/26/2019,LUKOIL Produces Over 15 Million Tones of Oil at Vladimir Filanovsky Field
7/26/2019,Suez Canal & SUMED Pipeline are Critical Chokepoints for Oil and Natural Gas Trade - EIA
,
7/26/2019,Gold Hits Daily High After Modest Dip Following U.S. GDP
7/26/2019,"American Creek Announces $300,000 Financing to Advance Golden Triangle Assets. Launches Online Marketing and CEO Verified Forum on AGORACOM to Raise Awareness for Treaty Creek JV with Tudor Gold"
7/26/2019,"Fortuna Silver Mines Inc. (FSM) Shares March Higher, Can It Continue?"
7/26/2019,Imperial Mining Mobilizes Crews to Resume Exploration on the Opawica Gold Project in Quebec
7/26/2019,"Pan American Silver Corp. (PAAS) Shares March Higher, Can It Continue?"
7/26/2019,Globex Mining acquires Standard Gold Property
7/26/2019,Roxgold Files Technical Report for the Seguela Gold Project
7/26/2019,"ArcWest Delineates New Gold and Copper Targets, Expands Oxide Peak Porphyry Copper-Gold Project, Toodoggone District, B.C."
7/26/2019,Cabral Gold Announces Closing of Over-Subscribed Private Placement
7/26/2019,Are Middle East Tensions Still a Key Driver of Oil Prices?
7/26/2019,Cabot Oil (COG) Q2 Earnings and Revenues Beat Estimates
7/26/2019,"Gold, Silver Prices Hold"
7/26/2019,"Fin24.com | Markets LIVE: Oil set for weekly gain as supplies drop, Iran tension persists"
7/26/2019,"UPDATE 1-Brazil's Petrobras reports 3.8% growth in Q2 oil, gas output"
7/26/2019,Gold consolidates ahead of U.S. data with focus on Fed
7/26/2019,Gold gains on rate-cut hopes; focus on U.S. GDP data
7/26/2019,UK Oil Tankers Flee Persian Gulf as Tensions Rise Over Hormuz
7/26/2019,METALS-Copper heads for weekly drop as ECB holds off easing
7/26/2019,Gold Prices Dip Slightly As U.S. GDP Just Above Forecasts
7/26/2019,Family Dispute Threatens Operation at Serajuddin Iron Ore Mines
7/26/2019,Standard Chartered Expects Big Jump In 1H Central-Bank Gold Buying
7/26/2019,Osisko Mining Discovers Significant New Wide High-Grade Gold Zone
,
7/26/2019,Chaarat Gold Hlgs Ld : Results of Annual General Meeting
7/26/2019,"Brazil's Petrobras reports 3.8% growth in Q2 oil, gas output"
7/26/2019,Peel Hunt LLP : Form 8.5 (EPT/RI) Nostrum Oil & Gas Plc
7/26/2019,JP Morgan Sec LLC : Form 8.5 (EPT/NON-RI)- Barrick Gold Corp AMEND
